gene,logFC,p_value,adj_p_value
220963_s_at,1.094731267614895,1.289182397479524e-07,4.155304160465536e-07
220985_s_at,1.3471369796043433,3.1346324334283076e-10,2.433580820908678e-09
220996_s_at,1.0512593123966116,2.5022138921428035e-08,9.940601204959545e-08
221038_at,1.0002148822204848,2.3281510202537722e-07,6.956045747427569e-07
221053_s_at,1.040867101646457,9.3085272535015e-10,6.0863237320943055e-09
221057_at,1.0181115172834438,9.10033195418227e-13,2.3661924963248952e-11
221065_s_at,1.378368432222751,7.694881242671347e-08,2.643504578825671e-07
221075_s_at,1.0919431091267375,3.977912350918054e-11,4.540974432146875e-10
221085_at,1.0608536582948087,4.276281929359013e-07,1.1881345415449737e-06
221107_at,1.0880557146256837,3.860405993522635e-08,1.447684731633539e-07
221118_at,1.29736023262707,7.936571621410813e-08,2.7182696809083484e-07
221121_at,1.1021460873230735,3.578472795942021e-07,1.0164322410704404e-06
221143_at,1.3176890408282205,8.035421925337564e-07,2.082621749966363e-06
221151_at,1.0624702213886126,1.4050379580293777e-08,6.049944119568816e-08
221174_at,1.0032763980765864,1.3840874643767585e-05,2.6818800842354183e-05
221195_at,1.1082035630008917,2.5045494966270987e-07,7.413506433759517e-07
221200_at,1.060557290614212,1.8276057185211473e-10,1.5645231742530436e-09
221211_s_at,1.033735389444793,1.3037655963202095e-09,8.014292078014683e-09
221222_s_at,1.1558674745826512,4.03512198845475e-08,1.5040920586941652e-07
221227_x_at,1.0097769820625544,5.6200115134344574e-08,2.0133555716054666e-07
221233_s_at,1.180440790439624,4.690048923427429e-09,2.3735716593398457e-08
221241_s_at,1.309023310461427,1.374487210118693e-09,8.386554902265838e-09
221270_s_at,1.0965852516167818,1.099078582031468e-09,6.948379071450832e-09
221311_x_at,1.088302208851216,8.956499851565028e-06,1.811707390998761e-05
221325_at,1.077552613621128,1.464190146060717e-13,6.021213109350429e-12
221351_at,1.2279189557551078,1.6685963433230743e-09,9.901819525504144e-09
221354_s_at,1.097710864419776,9.800856636967095e-07,2.478915873343221e-06
221355_at,1.0332918738727361,9.008096796633947e-12,1.383372990485143e-10
221360_s_at,1.002066904301695,1.0326156939478908e-08,4.6475006076026765e-08
221364_at,1.0076991440717276,5.89195161079654e-06,1.2401091692016557e-05
221417_x_at,1.2021140183584311,2.697665633046121e-16,8.340634237306951e-14
221463_at,1.0876874224633282,1.9980503838062872e-07,6.095773653431364e-07
221465_at,1.299976308315058,1.2479720495365403e-11,1.7894827014042938e-10
221467_at,1.0605398782468871,4.763037141105537e-12,8.518038251625576e-11
221478_at,1.0251022044724571,2.2495026934348897e-06,5.230686477909804e-06
221481_x_at,1.0199269054376288,1.1034052710801444e-05,2.185915687720382e-05
221512_at,1.4191942169239145,8.95556322513283e-09,4.129046458630971e-08
221531_at,1.0739998074659614,0.0005408040025684969,0.0007796296557698012
221553_at,1.1024527001400681,3.1068140158148137e-06,6.97171568120861e-06
221561_at,1.0427631353308726,3.204503077046623e-08,1.2307125485320562e-07
221606_s_at,1.2200566566526039,6.8764340363729945e-06,1.4264343663423891e-05
221638_s_at,1.1976556986745983,1.1303017763968545e-08,5.00825501758821e-08
221649_s_at,1.2317076225410215,1.4760375376729658e-11,2.0509110698864954e-10
221685_s_at,1.135193025019305,3.701800556291795e-09,1.936319760465964e-08
221692_s_at,1.5082356298320638,7.132251325015113e-10,4.86166889799057e-09
221707_s_at,1.1106442898044087,6.743536277157123e-05,0.00011393298875115034
221717_at,1.0982400054665522,1.1425318746405626e-05,2.253411025191685e-05
221730_at,1.2131586703101114,6.405122610947201e-06,1.3390125447015339e-05
221778_at,1.2890080961497201,1.1160854886687884e-07,3.657851587587382e-07
221815_at,1.0903050792593731,4.95952434582055e-07,1.3548250704660945e-06
221840_at,1.0337051976667802,1.1334087393742856e-12,2.799971944509668e-11
221872_at,1.0519440258160788,0.0009313447098728249,0.0012892560210036748
221875_x_at,1.1099330464892834,9.477211401705766e-07,2.406891972466487e-06
221955_at,1.0872811547168313,1.7377020196003377e-12,3.806150578405938e-11
221972_s_at,1.1362665814626456,1.268305630824691e-06,3.117431872023814e-06
221975_s_at,1.0999933737780614,6.575945135256799e-06,1.3699680763736654e-05
221977_at,1.1336477658329471,6.743926531912016e-06,1.4011647077910999e-05
221993_s_at,1.142730769715417,2.5495759371000053e-06,5.841871527650326e-06
222036_s_at,1.04857245668875,0.00011224258403585093,0.00018218979458558177
222055_at,1.0171280378291607,3.300729282410101e-11,3.9184949706949543e-10
222088_s_at,1.1711985175896977,2.1480229472350947e-12,4.490093370847994e-11
222156_x_at,1.1442734140754318,1.729867897794265e-07,5.36897087301615e-07
222169_x_at,1.340405012958251,3.875009027079497e-09,2.0136853113435737e-08
222174_at,1.12234903167848,6.884148083032518e-06,1.4277687242573865e-05
222181_at,1.0290268019196125,6.83829198825765e-09,3.265279782189825e-08
222189_at,1.3518165522675964,1.0723091830972966e-09,6.811653233363234e-09
222194_at,1.0117809562752553,7.901869674916228e-06,1.6171690114452453e-05
222204_s_at,1.0633119482341975,0.00015394856577701272,0.0002437081479972417
222209_s_at,1.2665843439336317,2.0165243984333006e-05,3.770914163334108e-05
222219_s_at,1.410727449648295,1.0160878354561035e-13,4.67760806738474e-12
222224_at,1.281993330716027,1.5408406374207925e-08,6.54240699764625e-08
222263_at,1.0556433107837657,1.712698902512313e-06,4.093539595053295e-06
222268_x_at,1.2368619211078595,8.403520368676502e-10,5.58305439401367e-09
222283_at,1.054460162391087,6.668200894342105e-09,3.1961178861825155e-08
222287_at,1.065168523635787,1.7587265875624925e-12,3.8308606598880765e-11
222304_x_at,1.1109681279005592,2.041031760915304e-08,8.331253110180568e-08
222362_at,1.169393237587876,3.2072617605836535e-10,2.4712107126931378e-09
222368_at,1.0166822800317163,5.0548881946048276e-08,1.8341975841130007e-07
33307_at,1.0755008873796328,2.4427363842086823e-09,1.3577324731684228e-08
33646_g_at,1.0846209927748394,3.986769767119789e-11,4.5441018271473275e-10
34206_at,1.2210526112585747,1.6065058459843994e-12,3.608646145773223e-11
34449_at,1.136832776955723,1.0680118883256582e-12,2.673989764894454e-11
34471_at,1.1879797600124,4.629474697176027e-09,2.3450462531751177e-08
36084_at,1.0370394201044082,4.831862451581496e-11,5.324846241770054e-10
37586_at,1.0345346790719212,4.0539474119885256e-10,2.9941700424706764e-09
37950_at,1.059497791019842,1.471856515464768e-14,1.2043349647627746e-12
39318_at,1.074238894529259,1.177431300178001e-07,3.8349859659710016e-07
39582_at,1.1632944497211728,3.0608826456338435e-10,2.3889894218094195e-09
40149_at,1.1000821634287998,4.833164391455169e-14,2.6723921125259436e-12
40284_at,1.159703670782946,7.870752368611382e-07,2.0436259033997604e-06
40665_at,1.338329029146859,5.909808188709765e-06,1.2437500554308622e-05
40687_at,1.1386715881082825,1.510250751435488e-06,3.6515752489406444e-06
41657_at,1.0183035242985508,4.998621371174003e-12,8.840022223323041e-11
43544_at,1.2445963755993423,1.1249251565010508e-08,4.988399455186649e-08
47069_at,1.2324978530233288,6.759830856378164e-13,1.897094596633182e-11
49049_at,1.1208060634332506,3.2125168317463145e-09,1.7133679406846127e-08
49051_g_at,1.2668022582503928,2.231990413385032e-06,5.196389848434458e-06
57703_at,1.2380804312981857,1.1833501109076448e-10,1.0986912717231272e-09
61734_at,1.408160398801435,5.6587558561171386e-08,2.0243065779717163e-07
65086_at,1.1729719118456332,1.7347990354030451e-12,3.806150578405938e-11
66053_at,1.0651004129223747,9.498631586516864e-13,2.4497454588235566e-11
91580_at,1.2243684841097489,1.478115033975649e-07,4.6818532056971407e-07
91703_at,1.2433639461760793,8.152640301832309e-07,2.108439992415388e-06
AFFX-HSAC07/X00351_M_at,1.2579558853287889,2.421214460500444e-08,9.663607706131361e-08
AFFX-HUMGAPDH/M33197_5_at,1.0849631495542784,1.6500967599153963e-13,6.7096908943786086e-12
AFFX-HUMGAPDH/M33197_M_at,1.4163570859827175,1.0148196509476296e-08,4.5775761704587104e-08
AFFX-HUMISGF3A/M97935_MB_at,1.4873161281337186,1.8261872755773236e-11,2.4367024587838025e-10
AFFX-HUMRGE/M10098_5_at,1.142040163996887,0.0005727705137114568,0.0008226261912363771
AFFX-r2-Hs18SrRNA-5_at,1.0387118045754447,0.00040728547905060784,0.0005982559215349172
AFFX-r2-Hs18SrRNA-M_x_at,1.2122047798782738,1.0656543367926661e-05,2.1203657100411626e-05
